s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.1767079E+002, 1.2958073E+001,-3.6820186E+000,-5.4241096E+000,-2.7447054E+000, 2.5622386E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7064296E-001, 1.1098015E+000, 6.5707755E-004, 6.5707755E-004
 1.1782665E+002, 1.2729933E+001,-3.7924176E+000,-5.4821410E+000,-2.7511824E+000, 2.5623374E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0801910E+000, 7.0675438E-001, 6.5707755E-004, 6.5707755E-004
 1.1798251E+002, 1.2615670E+001,-3.7734594E+000,-5.5372778E+000,-2.7560425E+000, 2.5623872E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7784101E-001, 5.5145273E-001, 6.5707755E-004, 6.5707755E-004
 1.1813837E+002, 1.2558409E+001,-3.7566621E+000,-5.5918867E+000,-2.7603780E+000, 2.5622157E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2303166E-001, 4.5204471E-001, 6.5707755E-004, 6.5707755E-004
 1.1829423E+002, 1.2529700E+001,-3.7505516E+000,-5.6458315E+000,-2.7642723E+000, 2.5618059E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2433287E-001, 3.7160625E-001, 6.5707755E-004, 6.5707755E-004
 1.1845009E+002, 1.2515244E+001,-3.7538953E+000,-5.6985712E+000,-2.7678992E+000, 2.5611801E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4503587E-001, 2.9743994E-001, 6.5707755E-004, 6.5707755E-004
 1.1860595E+002, 1.2507899E+001,-3.7662728E+000,-5.7496669E+000,-2.7715095E+000, 2.5603339E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7221212E-001, 2.2301035E-001, 6.5707755E-004, 6.5707755E-004
 1.1876180E+002, 1.2504147E+001,-3.7879533E+000,-5.7985759E+000,-2.7750512E+000, 2.5593338E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9915941E-001, 1.4512576E-001, 6.5707755E-004, 6.5707755E-004
 1.1891766E+002, 1.2502188E+001,-3.8140498E+000,-5.8446209E+000,-2.7787390E+000, 2.5582769E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2291570E-001, 6.7336896E-002, 6.5707755E-004, 6.5707755E-004
 1.1907352E+002, 1.2501170E+001,-3.8392625E+000,-5.8874074E+000,-2.7825270E+000, 2.5572720E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7186870E-002,-5.4697531E-003, 6.5707755E-004, 6.5707755E-004
 1.1922939E+002, 1.2500631E+001,-3.8680184E+000,-5.9267768E+000,-2.7862721E+000, 2.5564356E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3740620E-002,-7.7879830E-002, 6.5707755E-004, 6.5707755E-004
 1.1938525E+002, 1.2500325E+001,-3.8945554E+000,-5.9627562E+000,-2.7907074E+000, 2.5558062E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4291246E-002,-1.4513846E-001, 6.5707755E-004, 6.5707755E-004
 1.1954110E+002, 1.2500133E+001,-3.9087682E+000,-5.9942621E+000,-2.7959142E+000, 2.5553982E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5942828E-001,-1.9625621E-001, 6.5707755E-004, 6.5707755E-004
 1.1969696E+002, 1.2500013E+001,-3.9208897E+000,-6.0237900E+000,-2.7946920E+000, 2.5551937E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0888853E-001,-2.3680339E-001, 6.5707755E-004, 6.5707755E-004
 1.1985282E+002, 1.2499949E+001,-3.9168569E+000,-6.0469049E+000,-2.7988118E+000, 2.5551647E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5110249E-001,-2.6006944E-001, 6.5707755E-004, 6.5707755E-004
 1.2000000E+002, 1.2715340E+001,-3.8864882E+000,-6.0603015E+000,-2.8012965E+000, 2.5552419E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7129292E-001,-3.0190515E-002, 6.5707755E-004, 6.5707755E-004
