#Frame 	 Voronoi density(m^(-2))		Voronoi velocity(m/s)
950	2.135	0.775
951	2.099	0.774
952	2.068	0.770
953	2.042	0.767
954	2.022	0.762
955	2.014	0.756
956	2.017	0.753
957	2.021	0.756
958	2.025	0.764
959	2.030	0.775
960	2.040	0.784
961	2.073	0.790
962	2.076	0.793
963	2.078	0.794
964	2.071	0.790
965	2.055	0.788
966	2.035	0.788
967	2.012	0.790
968	1.982	0.791
969	1.935	0.790
970	1.888	0.788
971	1.845	0.784
972	1.805	0.781
973	1.768	0.780
974	1.740	0.779
975	1.712	0.777
976	1.687	0.772
977	1.668	0.766
978	1.652	0.762
979	1.633	0.759
980	1.607	0.756
981	1.577	0.755
982	1.545	0.753
983	1.517	0.749
984	1.493	0.746
985	1.475	0.745
986	1.465	0.751
987	1.460	0.758
988	1.458	0.764
989	1.456	0.774
990	1.459	0.779
991	1.452	0.776
992	1.430	0.768
993	1.399	0.758
994	1.354	0.750
995	1.307	0.747
996	1.258	0.743
997	1.208	0.745
998	1.160	0.750
999	1.114	0.754
1000	1.069	0.760
1001	1.025	0.769
1002	0.984	0.778
1003	0.950	0.785
1004	0.916	0.784
1005	0.885	0.782
1006	0.855	0.779
1007	0.826	0.775
1008	0.799	0.772
1009	0.771	0.777
1010	0.746	0.781
1011	0.723	0.780
1012	0.704	0.777
1013	0.688	0.773
1014	0.675	0.765
1015	0.660	0.750
1016	0.640	0.735
1017	0.615	0.718
1018	0.590	0.701
1019	0.567	0.686
1020	0.544	0.673
1021	0.516	0.661
1022	0.489	0.642
1023	0.460	0.622
1024	0.431	0.598
1025	0.396	0.565
1026	0.361	0.528
1027	0.329	0.494
1028	0.295	0.455
1029	0.260	0.416
1030	0.228	0.377
1031	0.197	0.341
1032	0.168	0.302
1033	0.140	0.260
1034	0.113	0.215
1035	0.087	0.169
1036	0.063	0.124
1037	0.041	0.084
1038	0.028	0.056
1039	0.016	0.033
1040	0.007	0.013
1041	0.000	0.000
1042	0.000	0.000
1043	0.000	0.000
1044	0.000	0.000
1045	0.000	0.000
1046	0.000	0.000
1047	0.000	0.000
1048	0.000	0.000
1049	0.000	0.000
1050	0.000	0.000
1051	0.000	0.000
1052	0.000	0.000
1053	0.000	0.000
1054	0.000	0.000
1055	0.000	0.000
1056	0.000	0.000
1057	0.000	0.000
1058	0.000	0.000
1059	0.000	0.000
1060	0.000	0.000
1061	0.000	0.000
1062	0.000	0.000
1063	0.000	0.000
1064	0.000	0.000
1065	0.000	0.000
1066	0.000	0.000
1067	0.000	0.000
1068	0.000	0.000
1069	0.000	0.000
1070	0.000	0.000
1071	0.000	0.000
1072	0.000	0.000
1073	0.000	0.000
1074	0.000	0.000
1075	0.000	0.000
1076	0.000	0.000
1077	0.000	0.000
1078	0.000	0.000
1079	0.000	0.000
1080	0.000	0.000
1081	0.000	0.000
1082	0.000	0.000
1083	0.000	0.000
1084	0.000	0.000
1085	0.000	0.000
1086	0.000	0.000
1087	0.000	0.000
1088	0.000	0.000
1089	0.000	0.000
1090	0.000	0.000
1091	0.000	0.000
1092	0.000	0.000
1093	0.000	0.000
1094	0.000	0.000
1095	0.000	0.000
1096	0.000	0.000
1097	0.000	0.000
1098	0.000	0.000
1099	0.000	0.000
1100	0.000	0.000
1101	0.000	0.000
